degrees,longitude,latitude,elevation_m
2.562201754,-116.5624605,39.48743937,1913
2.562483957,-116.5621826,39.48748872,1912
2.562766161,-116.5619047,39.48753808,1912
2.563048364,-116.5616269,39.48758744,1912
2.563330568,-116.561349,39.48763679,1912
2.563612772,-116.5610712,39.48768615,1914
2.563894975,-116.5607933,39.48773551,1915
2.564177179,-116.5605155,39.48778487,1915
2.564459383,-116.5602376,39.48783422,1915
2.564741586,-116.5599598,39.48788358,1914
2.56502379,-116.5596819,39.48793294,1912
2.565305993,-116.5594041,39.48798229,1913
2.565588197,-116.5591262,39.48803165,1914
2.565870401,-116.5588484,39.48808101,1915
2.566152604,-116.5585705,39.48813036,1916
2.566434808,-116.5582926,39.48817972,1916
2.566717012,-116.5580148,39.48822908,1916
2.566999215,-116.5577369,39.48827843,1917
2.567281419,-116.5574591,39.48832779,1917
2.567563622,-116.5571812,39.48837715,1915
2.567845826,-116.5569034,39.4884265,1914
2.56812803,-116.5566255,39.48847586,1915
2.568410233,-116.5563477,39.48852522,1915
2.568692437,-116.5560698,39.48857457,1914
2.56897464,-116.555792,39.48862393,1915
2.569256844,-116.5555141,39.48867329,1915
2.569539048,-116.5552363,39.48872264,1915
2.569821251,-116.5549584,39.488772,1917
2.570103455,-116.5546805,39.48882136,1916
2.570385659,-116.5544027,39.48887071,1913
2.570667862,-116.5541248,39.48892007,1912
2.570950066,-116.553847,39.48896943,1910
2.571232269,-116.5535691,39.48901879,1909
2.571514473,-116.5532913,39.48906814,1910
2.571796677,-116.5530134,39.4891175,1911
2.57207888,-116.5527356,39.48916686,1912
2.572361084,-116.5524577,39.48921621,1913
2.572643287,-116.5521799,39.48926557,1913
2.572925491,-116.551902,39.48931493,1911
2.573207695,-116.5516242,39.48936428,1911
2.573489898,-116.5513463,39.48941364,1911
2.573772102,-116.5510684,39.489463,1912
2.574054306,-116.5507906,39.48951235,1911
2.574336509,-116.5505127,39.48956171,1911
2.574618713,-116.5502349,39.48961107,1911
2.574900916,-116.549957,39.48966042,1912
2.57518312,-116.5496792,39.48970978,1914
2.575465324,-116.5494013,39.48975914,1914
2.575747527,-116.5491235,39.48980849,1913
2.576029731,-116.5488456,39.48985785,1912
2.576311934,-116.5485678,39.48990721,1910
2.576594138,-116.5482899,39.48995656,1909
2.576876342,-116.5480121,39.49000592,1909
2.577158545,-116.5477342,39.49005528,1910
2.577440749,-116.5474563,39.49010463,1911
2.577722953,-116.5471785,39.49015399,1911
2.578005156,-116.5469006,39.49020335,1912
2.57828736,-116.5466228,39.49025271,1912
2.578569563,-116.5463449,39.49030206,1912
2.578851767,-116.5460671,39.49035142,1912
2.579133971,-116.5457892,39.49040078,1913
2.579416174,-116.5455114,39.49045013,1912
2.579698378,-116.5452335,39.49049949,1912
2.579980581,-116.5449557,39.49054885,1912
2.580262785,-116.5446778,39.4905982,1912
2.580544989,-116.5444,39.49064756,1912
2.580827192,-116.5441221,39.49069692,1911
2.581109396,-116.5438442,39.49074627,1911
2.5813916,-116.5435664,39.49079563,1911
2.581673803,-116.5432885,39.49084499,1911
2.581956007,-116.5430107,39.49089434,1911
2.58223821,-116.5427328,39.4909437,1911
2.582520414,-116.542455,39.49099306,1911
2.582802618,-116.5421771,39.49104241,1911
2.583084821,-116.5418993,39.49109177,1911
2.583367025,-116.5416214,39.49114113,1911
2.583649228,-116.5413436,39.49119048,1912
2.583931432,-116.5410657,39.49123984,1912
2.584213636,-116.5407879,39.4912892,1913
2.584495839,-116.54051,39.49133856,1913
2.584778043,-116.5402321,39.49138791,1912
2.585060247,-116.5399543,39.49143727,1911
2.58534245,-116.5396764,39.49148663,1910
2.585624654,-116.5393986,39.49153598,1910
2.585906857,-116.5391207,39.49158534,1910
2.586189061,-116.5388429,39.4916347,1910
2.586471265,-116.538565,39.49168405,1910
2.586753468,-116.5382872,39.49173341,1911
2.587035672,-116.5380093,39.49178277,1911
2.587317875,-116.5377315,39.49183212,1910
2.587600079,-116.5374536,39.49188148,1910
2.587882283,-116.5371757,39.49193084,1911
2.588164486,-116.5368979,39.49198019,1912
2.58844669,-116.53662,39.49202955,1912
2.588728894,-116.5363422,39.49207891,1911
2.589011097,-116.5360643,39.49212826,1911
2.589293301,-116.5357865,39.49217762,1911
2.589575504,-116.5355086,39.49222698,1911
2.589857708,-116.5352308,39.49227633,1911
2.590139912,-116.5349529,39.49232569,1911
2.590422115,-116.5346751,39.49237505,1910
2.590704319,-116.5343972,39.4924244,1909
2.590986522,-116.5341194,39.49247376,1909
2.591268726,-116.5338415,39.49252312,1908
2.59155093,-116.5335636,39.49257248,1908
2.591833133,-116.5332858,39.49262183,1909
2.592115337,-116.5330079,39.49267119,1909
2.592397541,-116.5327301,39.49272055,1910
2.592679744,-116.5324522,39.4927699,1910
2.592961948,-116.5321744,39.49281926,1911
2.593244151,-116.5318965,39.49286862,1911
2.593526355,-116.5316187,39.49291797,1911
2.593808559,-116.5313408,39.49296733,1910
2.594090762,-116.531063,39.49301669,1910
2.594372966,-116.5307851,39.49306604,1910
2.594655169,-116.5305073,39.4931154,1911
2.594937373,-116.5302294,39.49316476,1911
2.595219577,-116.5299515,39.49321411,1912
2.59550178,-116.5296737,39.49326347,1912
2.595783984,-116.5293958,39.49331283,1913
2.596066188,-116.529118,39.49336218,1914
2.596348391,-116.5288401,39.49341154,1913
2.596630595,-116.5285623,39.4934609,1912
2.596912798,-116.5282844,39.49351025,1911
2.597195002,-116.5280066,39.49355961,1911
2.597477206,-116.5277287,39.49360897,1911
2.597759409,-116.5274509,39.49365832,1911
2.598041613,-116.527173,39.49370768,1911
2.598323816,-116.5268952,39.49375704,1910
2.59860602,-116.5266173,39.4938064,1911
2.598888224,-116.5263394,39.49385575,1911
2.599170427,-116.5260616,39.49390511,1912
2.599452631,-116.5257837,39.49395447,1912
2.599734835,-116.5255059,39.49400382,1912
2.600017038,-116.525228,39.49405318,1912
2.600299242,-116.5249502,39.49410254,1912
2.600581445,-116.5246723,39.49415189,1913
2.600863649,-116.5243945,39.49420125,1914
2.601145853,-116.5241166,39.49425061,1915
2.601428056,-116.5238388,39.49429996,1915
2.60171026,-116.5235609,39.49434932,1914
2.601992464,-116.5232831,39.49439868,1915
2.602274849,-116.523005,39.49444776,1914
2.602557235,-116.5227269,39.49449685,1912
2.60283962,-116.5224488,39.49454593,1911
2.603122006,-116.5221707,39.49459502,1911
2.603404392,-116.5218926,39.4946441,1913
2.603686777,-116.5216145,39.49469319,1914
2.603969163,-116.5213364,39.49474228,1915
2.604251548,-116.5210584,39.49479136,1915
2.604533934,-116.5207803,39.49484045,1915
2.60481632,-116.5205022,39.49488953,1918
2.605098705,-116.5202241,39.49493862,1919
2.605381091,-116.519946,39.4949877,1918
2.605663476,-116.5196679,39.49503679,1917
2.605945862,-116.5193898,39.49508587,1916
2.606228248,-116.5191118,39.49513496,1917
2.606510633,-116.5188337,39.49518404,1919
2.606793019,-116.5185556,39.49523313,1921
2.607075404,-116.5182775,39.49528222,1920
2.60735779,-116.5179994,39.4953313,1918
2.607640176,-116.5177213,39.49538039,1917
2.607922561,-116.5174432,39.49542947,1919
2.608204947,-116.5171651,39.49547856,1920
2.608487332,-116.5168871,39.49552764,1919
2.608769718,-116.516609,39.49557673,1918
2.609052104,-116.5163309,39.49562581,1917
2.609334489,-116.5160528,39.4956749,1918
2.609616875,-116.5157747,39.49572399,1918
2.60989926,-116.5154966,39.49577307,1919
2.610181646,-116.5152185,39.49582216,1920
2.610464032,-116.5149405,39.49587124,1920
2.610746417,-116.5146624,39.49592033,1921
2.611028803,-116.5143843,39.49596941,1921
2.611311188,-116.5141062,39.4960185,1920
2.611593574,-116.5138281,39.49606758,1921
2.61187596,-116.51355,39.49611667,1922
2.612158345,-116.5132719,39.49616575,1923
2.612440731,-116.5129938,39.49621484,1922
2.612723116,-116.5127158,39.49626393,1922
2.613005502,-116.5124377,39.49631301,1922
2.613287888,-116.5121596,39.4963621,1922
2.613570273,-116.5118815,39.49641118,1922
2.613852659,-116.5116034,39.49646027,1922
2.614135044,-116.5113253,39.49650935,1921
2.61441743,-116.5110472,39.49655844,1920
2.614699816,-116.5107692,39.49660752,1922
2.614982201,-116.5104911,39.49665661,1923
2.615264587,-116.510213,39.4967057,1923
2.615546972,-116.5099349,39.49675478,1922
2.615829358,-116.5096568,39.49680387,1922
2.616111744,-116.5093787,39.49685295,1922
2.616394129,-116.5091006,39.49690204,1923
2.616676515,-116.5088225,39.49695112,1923
2.6169589,-116.5085445,39.49700021,1923
2.617241286,-116.5082664,39.49704929,1922
2.617523672,-116.5079883,39.49709838,1923
2.617806057,-116.5077102,39.49714746,1925
2.618088443,-116.5074321,39.49719655,1926
2.618370828,-116.507154,39.49724564,1926
2.618653214,-116.5068759,39.49729472,1926
2.6189356,-116.5065978,39.49734381,1926
2.619217985,-116.5063198,39.49739289,1925
2.619500371,-116.5060417,39.49744198,1927
2.619782756,-116.5057636,39.49749106,1928
2.620065142,-116.5054855,39.49754015,1926
2.620347528,-116.5052074,39.49758923,1925
2.620629913,-116.5049293,39.49763832,1925
2.620912299,-116.5046512,39.49768741,1925
2.621194684,-116.5043732,39.49773649,1925
2.62147707,-116.5040951,39.49778558,1924
2.621759456,-116.503817,39.49783466,1924
2.622041841,-116.5035389,39.49788375,1923
2.622324227,-116.5032608,39.49793283,1923
2.622606612,-116.5029827,39.49798192,1922
2.622888998,-116.5027046,39.498031,1922
2.623171384,-116.5024265,39.49808009,1923
2.623453769,-116.5021485,39.49812917,1925
2.623736155,-116.5018704,39.49817826,1925
2.62401854,-116.5015923,39.49822735,1926
2.624300926,-116.5013142,39.49827643,1926
2.624583312,-116.5010361,39.49832552,1926
2.624865697,-116.500758,39.4983746,1925
2.625148083,-116.5004799,39.49842369,1924
2.625430468,-116.5002019,39.49847277,1921
2.625712854,-116.4999238,39.49852186,1922
2.62599524,-116.4996457,39.49857094,1924
2.626277625,-116.4993676,39.49862003,1924
2.626560011,-116.4990895,39.49866911,1924
2.626842396,-116.4988114,39.4987182,1923
2.627124782,-116.4985333,39.49876729,1922
2.627407168,-116.4982552,39.49881637,1922
2.627689553,-116.4979772,39.49886546,1923
2.627971939,-116.4976991,39.49891454,1923
2.628254324,-116.497421,39.49896363,1923
2.62853671,-116.4971429,39.49901271,1921
2.628819096,-116.4968648,39.4990618,1922
2.629101481,-116.4965867,39.49911088,1923
2.629383867,-116.4963086,39.49915997,1923
2.629666252,-116.4960306,39.49920906,1922
2.629948638,-116.4957525,39.49925814,1920
2.630231024,-116.4954744,39.49930723,1918
2.630513409,-116.4951963,39.49935631,1918
2.630795795,-116.4949182,39.4994054,1917
2.63107818,-116.4946401,39.49945448,1916
2.631360566,-116.494362,39.49950357,1916
2.631642952,-116.4940839,39.49955265,1916
2.631925337,-116.4938059,39.49960174,1915
2.632207723,-116.4935278,39.49965082,1915
2.632490108,-116.4932497,39.49969991,1916
2.632772494,-116.4929716,39.499749,1918
2.63305488,-116.4926935,39.49979808,1918
2.633337265,-116.4924154,39.49984717,1918
2.633619651,-116.4921373,39.49989625,1916
2.633902036,-116.4918593,39.49994534,1916
2.634184422,-116.4915812,39.49999442,1917
2.634466808,-116.4913031,39.50004351,1917
2.634749193,-116.491025,39.50009259,1917
2.635031579,-116.4907469,39.50014168,1916
2.635313964,-116.4904688,39.50019077,1916
2.63559635,-116.4901907,39.50023985,1917
2.635878736,-116.4899126,39.50028894,1918
2.636161121,-116.4896346,39.50033802,1918
2.636443507,-116.4893565,39.50038711,1918
2.636725892,-116.4890784,39.50043619,1919
2.637008278,-116.4888003,39.50048528,1919
2.637290664,-116.4885222,39.50053436,1919
2.637573049,-116.4882441,39.50058345,1918
2.637855435,-116.487966,39.50063253,1919
2.63813782,-116.487688,39.50068162,1920
2.638420206,-116.4874099,39.50073071,1922
2.638702592,-116.4871318,39.50077979,1923
2.638984977,-116.4868537,39.50082888,1927
2.639267363,-116.4865756,39.50087796,1930
2.639549748,-116.4862975,39.50092705,1929
2.639832134,-116.4860194,39.50097613,1926
2.64011452,-116.4857413,39.50102522,1925
2.640396905,-116.4854633,39.5010743,1924
2.640679291,-116.4851852,39.50112339,1923
2.640961676,-116.4849071,39.50117248,1923
2.641244062,-116.484629,39.50122156,1925
2.641526448,-116.4843509,39.50127065,1925
2.641808833,-116.4840728,39.50131973,1925
2.642091219,-116.4837947,39.50136882,1925
2.642373604,-116.4835166,39.5014179,1927
2.64265599,-116.4832386,39.50146699,1929
2.642938376,-116.4829605,39.50151607,1928
2.643220761,-116.4826824,39.50156516,1927
2.643503147,-116.4824043,39.50161424,1926
2.643785532,-116.4821262,39.50166333,1926
2.644067918,-116.4818481,39.50171242,1926
2.644350304,-116.48157,39.5017615,1924
2.644632689,-116.481292,39.50181059,1923
2.644915075,-116.4810139,39.50185967,1922
2.64519746,-116.4807358,39.50190876,1922
2.645479846,-116.4804577,39.50195784,1921
2.645762232,-116.4801796,39.50200693,1920
2.646044617,-116.4799015,39.50205601,1920
2.646327003,-116.4796234,39.5021051,1920
2.646609388,-116.4793453,39.50215419,1920
2.646891774,-116.4790673,39.50220327,1921
2.64717416,-116.4787892,39.50225236,1922
2.647456545,-116.4785111,39.50230144,1923
2.647738931,-116.478233,39.50235053,1923
2.648021316,-116.4779549,39.50239961,1923
2.648303702,-116.4776768,39.5024487,1924
2.648586088,-116.4773987,39.50249778,1925
2.648868473,-116.4771207,39.50254687,1926
2.649150859,-116.4768426,39.50259595,1926
2.649433244,-116.4765645,39.50264504,1925
2.64971563,-116.4762864,39.50269413,1927
2.649998016,-116.4760083,39.50274321,1928
2.650280401,-116.4757302,39.5027923,1929
2.650562787,-116.4754521,39.50284138,1928
2.650845172,-116.475174,39.50289047,1927
2.651127558,-116.474896,39.50293955,1927
2.651409944,-116.4746179,39.50298864,1925
2.651692329,-116.4743398,39.50303772,1925
2.651974715,-116.4740617,39.50308681,1925
2.6522571,-116.4737836,39.5031359,1925
2.652539486,-116.4735055,39.50318498,1926
2.652821872,-116.4732274,39.50323407,1925
2.653104257,-116.4729494,39.50328315,1927
2.653386643,-116.4726713,39.50333224,1928
2.653669028,-116.4723932,39.50338132,1929
2.653951414,-116.4721151,39.50343041,1928
2.6542338,-116.471837,39.50347949,1927
2.654516185,-116.4715589,39.50352858,1928
2.654798571,-116.4712808,39.50357766,1927
2.655080956,-116.4710027,39.50362675,1927
2.655363342,-116.4707247,39.50367584,1926
2.655645728,-116.4704466,39.50372492,1926
2.655928113,-116.4701685,39.50377401,1925
2.656210499,-116.4698904,39.50382309,1926
2.656492884,-116.4696123,39.50387218,1926
2.65677527,-116.4693342,39.50392126,1926
2.657057656,-116.4690561,39.50397035,1926
2.657340041,-116.4687781,39.50401943,1927
2.657622427,-116.4685,39.50406852,1926
2.657904812,-116.4682219,39.50411761,1927
2.658187198,-116.4679438,39.50416669,1928
2.658469584,-116.4676657,39.50421578,1930
2.658751969,-116.4673876,39.50426486,1930
2.659034355,-116.4671095,39.50431395,1930
2.65931674,-116.4668314,39.50436303,1930
2.659599126,-116.4665534,39.50441212,1929
2.659881512,-116.4662753,39.5044612,1930
2.660163897,-116.4659972,39.50451029,1931
2.660446283,-116.4657191,39.50455937,1931
2.660728668,-116.465441,39.50460846,1929
2.661011054,-116.4651629,39.50465755,1928
2.66129344,-116.4648848,39.50470663,1926
2.661575825,-116.4646068,39.50475572,1925
2.661858211,-116.4643287,39.5048048,1925
2.662140596,-116.4640506,39.50485389,1926
2.662422982,-116.4637725,39.50490297,1926
2.662705368,-116.4634944,39.50495206,1928
2.662987753,-116.4632163,39.50500114,1930
2.663270139,-116.4629382,39.50505023,1929
2.663552524,-116.4626601,39.50509931,1928
2.66383491,-116.4623821,39.5051484,1925
2.664117296,-116.462104,39.50519749,1925
2.664399681,-116.4618259,39.50524657,1926
2.664682067,-116.4615478,39.50529566,1927
2.664964452,-116.4612697,39.50534474,1927
2.665246838,-116.4609916,39.50539383,1927
2.665529224,-116.4607135,39.50544291,1927
2.665811609,-116.4604354,39.505492,1928
2.666093995,-116.4601574,39.50554108,1928
2.66637638,-116.4598793,39.50559017,1928
2.666658766,-116.4596012,39.50563926,1927
2.666941152,-116.4593231,39.50568834,1925
2.667223537,-116.459045,39.50573743,1924
2.667505923,-116.4587669,39.50578651,1923
2.667788308,-116.4584888,39.5058356,1923
2.668070694,-116.4582108,39.50588468,1923
2.66835308,-116.4579327,39.50593377,1924
2.668635465,-116.4576546,39.50598285,1925
2.668917851,-116.4573765,39.50603194,1926
2.669200236,-116.4570984,39.50608102,1926
2.669482622,-116.4568203,39.50613011,1926
2.669765008,-116.4565422,39.5061792,1927
2.670047393,-116.4562641,39.50622828,1927
2.670329779,-116.4559861,39.50627737,1927
2.670612164,-116.455708,39.50632645,1927
2.67089455,-116.4554299,39.50637554,1926
2.671176936,-116.4551518,39.50642462,1925
2.671459321,-116.4548737,39.50647371,1924
2.671741707,-116.4545956,39.50652279,1923
2.672024092,-116.4543175,39.50657188,1923
2.672306478,-116.4540395,39.50662097,1922
2.672588864,-116.4537614,39.50667005,1922
2.672871249,-116.4534833,39.50671914,1923
2.673153635,-116.4532052,39.50676822,1924
2.67343602,-116.4529271,39.50681731,1925
2.673718406,-116.452649,39.50686639,1925
2.674000792,-116.4523709,39.50691548,1925
2.674283177,-116.4520928,39.50696456,1925
2.674565563,-116.4518148,39.50701365,1925
2.674847948,-116.4515367,39.50706273,1924
2.675130334,-116.4512586,39.50711182,1922
2.67541272,-116.4509805,39.50716091,1923
2.675695105,-116.4507024,39.50720999,1924
2.675977491,-116.4504243,39.50725908,1923
2.676259876,-116.4501462,39.50730816,1922
2.676542262,-116.4498682,39.50735725,1922
2.676824648,-116.4495901,39.50740633,1922
2.677107033,-116.449312,39.50745542,1921
2.677389419,-116.4490339,39.5075045,1921
2.677671804,-116.4487558,39.50755359,1920
2.67795419,-116.4484777,39.50760268,1919
2.678236576,-116.4481996,39.50765176,1920
2.678518961,-116.4479215,39.50770085,1921
2.678801347,-116.4476435,39.50774993,1921
2.679083732,-116.4473654,39.50779902,1921
2.679366118,-116.4470873,39.5078481,1921
2.679648504,-116.4468092,39.50789719,1921
2.679930889,-116.4465311,39.50794627,1920
2.680213275,-116.446253,39.50799536,1922
2.68049566,-116.4459749,39.50804444,1923
2.680778046,-116.4456969,39.50809353,1923
2.681060432,-116.4454188,39.50814262,1922
2.681342817,-116.4451407,39.5081917,1923
2.681625203,-116.4448626,39.50824079,1923
2.681907588,-116.4445845,39.50828987,1923
2.682189974,-116.4443064,39.50833896,1923
2.68247236,-116.4440283,39.50838804,1923
2.682754745,-116.4437502,39.50843713,1924
2.683037131,-116.4434722,39.50848621,1924
2.683319516,-116.4431941,39.5085353,1923
2.683601902,-116.442916,39.50858439,1921
2.683884288,-116.4426379,39.50863347,1921
2.684166673,-116.4423598,39.50868256,1921
2.684449059,-116.4420817,39.50873164,1919
2.684731444,-116.4418036,39.50878073,1918
2.68501383,-116.4415256,39.50882981,1919
2.685296216,-116.4412475,39.5088789,1920
2.685578601,-116.4409694,39.50892798,1922
2.685860987,-116.4406913,39.50897707,1924
2.686143372,-116.4404132,39.50902615,1924
2.686425758,-116.4401351,39.50907524,1924
2.686708144,-116.439857,39.50912433,1923
2.686990529,-116.4395789,39.50917341,1922
2.687272915,-116.4393009,39.5092225,1923
2.6875553,-116.4390228,39.50927158,1923
2.687837686,-116.4387447,39.50932067,1922
2.688120072,-116.4384666,39.50936975,1923
2.688402457,-116.4381885,39.50941884,1924
2.688684843,-116.4379104,39.50946792,1924
2.688967228,-116.4376323,39.50951701,1923
2.689249614,-116.4373542,39.5095661,1922
2.689532,-116.4370762,39.50961518,1921
2.689814385,-116.4367981,39.50966427,1921
2.690096771,-116.43652,39.50971335,1921
2.690379156,-116.4362419,39.50976244,1920
2.690661542,-116.4359638,39.50981152,1920
2.690943928,-116.4356857,39.50986061,1920
2.691226313,-116.4354076,39.50990969,1920
2.691508699,-116.4351296,39.50995878,1920
2.691791084,-116.4348515,39.51000786,1919
2.69207347,-116.4345734,39.51005695,1918
2.692355856,-116.4342953,39.51010604,1917
2.692638241,-116.4340172,39.51015512,1917
2.692920627,-116.4337391,39.51020421,1918
2.693203012,-116.433461,39.51025329,1918
2.693485398,-116.4331829,39.51030238,1918
2.693767784,-116.4329049,39.51035146,1917
2.694050169,-116.4326268,39.51040055,1918
2.694332555,-116.4323487,39.51044963,1918
2.69461494,-116.4320706,39.51049872,1917
2.694897326,-116.4317925,39.5105478,1917
2.695179712,-116.4315144,39.51059689,1917
2.695462097,-116.4312363,39.51064598,1917
2.695744483,-116.4309583,39.51069506,1916
2.696026868,-116.4306802,39.51074415,1916
2.696309254,-116.4304021,39.51079323,1916
2.69659164,-116.430124,39.51084232,1916
2.696874025,-116.4298459,39.5108914,1917
2.697156411,-116.4295678,39.51094049,1916
2.697438796,-116.4292897,39.51098957,1916
2.697721182,-116.4290116,39.51103866,1916
2.698003568,-116.4287336,39.51108775,1916
2.698285953,-116.4284555,39.51113683,1916
2.698568339,-116.4281774,39.51118592,1917
2.698850724,-116.4278993,39.511235,1917
2.69913311,-116.4276212,39.51128409,1918
2.699415496,-116.4273431,39.51133317,1918
2.699697881,-116.427065,39.51138226,1918
2.699980267,-116.426787,39.51143134,1917
2.700262652,-116.4265089,39.51148043,1916
2.700545038,-116.4262308,39.51152951,1914
2.700827424,-116.4259527,39.5115786,1914
2.701109809,-116.4256746,39.51162769,1915
2.701392195,-116.4253965,39.51167677,1916
2.70167458,-116.4251184,39.51172586,1915
2.701956966,-116.4248403,39.51177494,1915
2.702239352,-116.4245623,39.51182403,1912
2.702521737,-116.4242842,39.51187311,1912
2.702804123,-116.4240061,39.5119222,1912
2.703086508,-116.423728,39.51197128,1913
2.703368894,-116.4234499,39.51202037,1913
2.70365128,-116.4231718,39.51206946,1913
2.703933665,-116.4228937,39.51211854,1913
2.704216051,-116.4226157,39.51216763,1913
2.704498436,-116.4223376,39.51221671,1913
2.704780822,-116.4220595,39.5122658,1912
2.705063208,-116.4217814,39.51231488,1912
2.705345593,-116.4215033,39.51236397,1913
2.705627979,-116.4212252,39.51241305,1914
2.705910364,-116.4209471,39.51246214,1914
2.70619275,-116.420669,39.51251122,1913
2.706475136,-116.420391,39.51256031,1912
2.706757521,-116.4201129,39.5126094,1912
2.707039907,-116.4198348,39.51265848,1913
2.707322292,-116.4195567,39.51270757,1913
2.707604678,-116.4192786,39.51275665,1913
2.707887064,-116.4190005,39.51280574,1912
2.708169449,-116.4187224,39.51285482,1913
2.708451835,-116.4184443,39.51290391,1913
2.70873422,-116.4181663,39.51295299,1913
2.709016606,-116.4178882,39.51300208,1912
2.709298992,-116.4176101,39.51305117,1912
2.709581377,-116.417332,39.51310025,1911
2.709863763,-116.4170539,39.51314934,1912
2.710146148,-116.4167758,39.51319842,1913
2.710428534,-116.4164977,39.51324751,1912
2.71071092,-116.4162197,39.51329659,1911
2.710993305,-116.4159416,39.51334568,1910
2.711275691,-116.4156635,39.51339476,1910
2.711558076,-116.4153854,39.51344385,1912
2.711840462,-116.4151073,39.51349293,1912
2.712122848,-116.4148292,39.51354202,1913
2.712405233,-116.4145511,39.51359111,1913
2.712687619,-116.414273,39.51364019,1912
2.712970004,-116.413995,39.51368928,1911
2.71325239,-116.4137169,39.51373836,1911
2.713534776,-116.4134388,39.51378745,1910
2.713817161,-116.4131607,39.51383653,1911
2.714099547,-116.4128826,39.51388562,1911
2.714381932,-116.4126045,39.5139347,1910
2.714664318,-116.4123264,39.51398379,1908
2.714946704,-116.4120484,39.51403288,1909
2.715229089,-116.4117703,39.51408196,1909
2.715511475,-116.4114922,39.51413105,1909
2.71579386,-116.4112141,39.51418013,1908
2.716076246,-116.410936,39.51422922,1907
2.716358632,-116.4106579,39.5142783,1908
2.716641017,-116.4103798,39.51432739,1908
2.716923403,-116.4101017,39.51437647,1908
2.717205788,-116.4098237,39.51442556,1908
2.717488174,-116.4095456,39.51447464,1909
2.71777056,-116.4092675,39.51452373,1910
2.718052945,-116.4089894,39.51457282,1913
2.718335331,-116.4087113,39.5146219,1911
2.718617716,-116.4084332,39.51467099,1910
2.718900102,-116.4081551,39.51472007,1910
2.719182488,-116.4078771,39.51476916,1909
2.719464873,-116.407599,39.51481824,1908
2.719747259,-116.4073209,39.51486733,1908
2.720029644,-116.4070428,39.51491641,1907
2.72031203,-116.4067647,39.5149655,1907
2.720594416,-116.4064866,39.51501459,1907
2.720876801,-116.4062085,39.51506367,1908
2.721159187,-116.4059304,39.51511276,1908
2.721441572,-116.4056524,39.51516184,1908
2.721723958,-116.4053743,39.51521093,1908
2.722006344,-116.4050962,39.51526001,1908
2.722288729,-116.4048181,39.5153091,1907
2.722571115,-116.40454,39.51535818,1907
2.7228535,-116.4042619,39.51540727,1906
2.723135886,-116.4039838,39.51545635,1905
2.723418272,-116.4037058,39.51550544,1903
2.723700657,-116.4034277,39.51555453,1902
2.723983043,-116.4031496,39.51560361,1901
2.724265428,-116.4028715,39.5156527,1900
2.724547814,-116.4025934,39.51570178,1898
2.7248302,-116.4023153,39.51575087,1898
2.725112585,-116.4020372,39.51579995,1899
2.725394971,-116.4017591,39.51584904,1898
2.725677356,-116.4014811,39.51589812,1896
2.725959742,-116.401203,39.51594721,1895
2.726242128,-116.4009249,39.51599629,1896
2.726524513,-116.4006468,39.51604538,1896
2.726806899,-116.4003687,39.51609447,1894
2.727089284,-116.4000906,39.51614355,1892
2.72737167,-116.3998125,39.51619264,1891
2.727654056,-116.3995345,39.51624172,1891
2.727936441,-116.3992564,39.51629081,1892
2.728218827,-116.3989783,39.51633989,1892
2.728501212,-116.3987002,39.51638898,1890
2.728783598,-116.3984221,39.51643806,1889
2.729065984,-116.398144,39.51648715,1888
2.729348369,-116.3978659,39.51653624,1887
2.729630755,-116.3975878,39.51658532,1887
2.72991314,-116.3973098,39.51663441,1886
2.730195526,-116.3970317,39.51668349,1886
2.730477912,-116.3967536,39.51673258,1885
2.730760297,-116.3964755,39.51678166,1883
2.731042683,-116.3961974,39.51683075,1882
2.731325068,-116.3959193,39.51687983,1881
2.731607454,-116.3956412,39.51692892,1880
2.73188984,-116.3953631,39.516978,1880
2.732172225,-116.3950851,39.51702709,1880
2.732454611,-116.394807,39.51707618,1880
2.732736996,-116.3945289,39.51712526,1878
2.733019382,-116.3942508,39.51717435,1877
2.733301768,-116.3939727,39.51722343,1878
2.733584153,-116.3936946,39.51727252,1878
2.733866539,-116.3934165,39.5173216,1878
2.734148924,-116.3931385,39.51737069,1877
2.73443131,-116.3928604,39.51741977,1876
2.734713696,-116.3925823,39.51746886,1876
2.734996081,-116.3923042,39.51751795,1876
2.735278467,-116.3920261,39.51756703,1877
2.735560852,-116.391748,39.51761612,1877
2.735843238,-116.3914699,39.5176652,1876
2.736125624,-116.3911918,39.51771429,1875
2.736408009,-116.3909138,39.51776337,1874
2.736690395,-116.3906357,39.51781246,1873
2.73697278,-116.3903576,39.51786154,1874
2.737255166,-116.3900795,39.51791063,1874
2.737537552,-116.3898014,39.51795971,1874
2.737819937,-116.3895233,39.5180088,1874
2.738102323,-116.3892452,39.51805789,1875
2.738384708,-116.3889672,39.51810697,1875
2.738667094,-116.3886891,39.51815606,1874
2.73894948,-116.388411,39.51820514,1871
2.739231865,-116.3881329,39.51825423,1872
2.739514251,-116.3878548,39.51830331,1872
2.739796636,-116.3875767,39.5183524,1872
2.740079022,-116.3872986,39.51840148,1872
2.740361408,-116.3870205,39.51845057,1873
2.740643793,-116.3867425,39.51849966,1875
2.740926179,-116.3864644,39.51854874,1876
2.741208564,-116.3861863,39.51859783,1876
2.74149095,-116.3859082,39.51864691,1875
2.741773336,-116.3856301,39.518696,1875
2.742055721,-116.385352,39.51874508,1874
